100000	OK
100001	Confirm
100002	
100003	Edit
100004	
100005	
100006	
100007	
100008	Equip/Remove
100020	Travel
100021	
100022	
100023	
100024	
100025	
100026	
100027	
100028	
100029	
100030	Next
100050	Remove
110000	Back
110001	Close
120000	Remove
120001	Use
120002	Finish
120003	Protect ON/OFF
120004	
120005	Switch view
120006	
120007	
120008	Sample
120009	
120010	Switch display (mid)
120011	Switch display (mid)
120012	Materials needed
120013	
120014	
120015	
120016	
120017	
120018	
120019	
120020	Sort
120021	
120022	
120023	
120024	
120025	
120026	
120027	
120028	
120029	
120030	Test now
120031	
120032	
120033	
120034	
120035	
120036	
120037	
120038	
120039	
120040	Copy
120041	Compare
120042	
120043	
120044	
120045	Restore
120046	
120047	
120048	
120049	
120050	Auto-refill ON
120051	Auto-refill OFF
120052	
120053	
120054	
120055	
120056	
120057	
120058	
120059	
120060	Show history
120080	Show helm
120081	Hide helm
120082	
120083	
120084	
120085	
120086	
120087	
120088	
120089	
120090	Delete
120091	
120092	
120093	
120094	
120095	
120096	
120097	
120098	
120099	
120100	Asc.
120101	Desc.
120102	
120103	
120104	
120105	
120106	
120107	
120108	
120109	
120110	Place beacon
120111	Remove beacon
120112	Go to Roundtable Hold
130000	Switch view (right)
130001	Swap screen
130002	
130003	
130004	
130005	Switch action
130006	
130007	
130008	
130009	
130010	Simple view
130011	Detailed view
130012	
130013	
130014	
130015	Show attributes
130016	Hide attributes
130017	
130018	
130019	
130020	Adjust color
130021	
130022	
130023	
130024	
130025	
130026	
130027	
130028	
130029	
130030	Switch
130031	
130032	
130033	
130034	
130035	
130036	
130037	
130038	
130039	
130040	Set password
130041	
130042	
130043	
130044	
130045	Settings
130063	End
130064	
130065	
130066	
130067	
130068	
130069	
130070	Marker
130071	Sites of grace
130072	Toggle list
130090	Defaults
130091	
130092	
130093	
130094	
130095	
130096	
130097	
130098	
130099	
130100	Format details
140000	Switch menu tab
140001	
140002	Toggle message format
140003	
140004	Change equip slot
140039	Greatly change hue
140040	Change by 10
140041	-10
140042	+10
140043	
140044	
140045	
140046	
140047	
140048	
140049	
140050	Show underground
140051	
140052	
140053	
140054	
140055	
140056	
140057	
140058	
140059	
140060	Show above ground
140061	
140062	
140063	
140064	
140065	
140066	
140067	
140068	
140069	
140070	Show multiplayer status
140071	
140072	
140073	
140074	
140075	
140076	
140077	
140078	
140079	
140080	Hide multiplayer status
140081	
140082	
140083	
140084	
140085	
140086	
140087	
140088	
140089	
140090	Zoom out
140091	Zoom in
140092	
140093	
140094	
140095	
140096	
140097	
140098	
140099	
140100	Switch tab
140101	
140102	
140103	
140104	
140105	
140106	
140107	
140108	
140109	
140110	Mark site of grace
140111	Remove mark
140112	
140113	
140114	
140115	
140116	
140117	
140118	
140119	
140120	Swap above and below
150000	Switch to chest
150001	Switch to inventory
150002	
150003	
150004	Scroll
150005	Page up
150006	Page down
150040	Zoom
160000	Help
160001	
160002	
160003	
160004	
160005	
160006	
160007	
160008	
160009	
160010	Back
160011	
160012	
160013	
160014	
160015	
160016	
160017	
160018	
160019	
160020	Skip
160021	
160022	
160023	
160024	
160025	
160026	
160027	
160028	
160029	
160030	Map
160031	
160032	
160033	
160034	
160035	
160036	
160037	
160038	
160039	
160040	Close map
200000	Select
200001	Modify
200002	
200003	
200004	
200005	
200006	Scroll
202910	Hue
203000	Select site of grace
204000	Select marker
301000	Move cursor
302360	Zoom
302910	Saturation/Shade
310040	Rotate
320000	Compare details
320001	Reset camera
320040	Switch view
320041	
320042	
320043	
320044	
320045	
320046	
320047	
320048	
320049	
320050	Center on current location
400003	Delete
400004	Good
400005	Poor
