2000	游戏数据尚未安装完成，还不能前进。
4000	机关不能动。
4001	被机关锁住了。
4002	
4003	
4004	
4005	
4006	
4007	
4008	
4009	
4010	不能从这一侧打开。
4080	紧闭不开。
4100	要返回入口吗？
4200	某处的沉重门扉已敞开。
4201	
4202	
4203	
4204	
4205	
4206	
4207	
4208	
4209	
4210	为那回归树的人们引导，亦或是目送。
4300	要移动到其他地方吗？
6000	可以将记号送往记号聚集处了。
20000	拒绝的刺，拒绝着一切。\n任何人都不能进入黄金树。
20001	
20002	
20003	身上大卢恩不足的，不得前进。
20004	身上大卢恩不足的，不得使用。
20005	受到“赐福”蒙葛特的封印。
20006	未持有契约戒指的，不得前进。
20020	未持有能高举的符节。
20021	未持有能高举的符节。
20022	
20023	
20024	
20025	
20026	
20027	
20028	
20029	
20030	未持有辉石钥匙的，不得前进。
20031	未持有封印钥匙的，不得前进。
20032	
20033	
20034	
20035	
20036	
20037	
20038	
20039	
20040	这个基座好像可以放上物品。
20041	
20042	
20043	
20044	
20045	
20046	
20047	
20048	
20049	
20050	身上没有指头的，门不敞开。
20100	要召唤战败灵体吗？
20200	无力解谜的，不得进入。
20201	
20202	
20203	
20204	
20205	
20206	
20207	
20208	
20209	
20210	魔法师塔的封印解开了。
20300	要进入封印监牢吗？
20400	
20401	
20402	
20403	
20404	
20405	
20406	
20407	
20408	
20409	
20410	
20500	因为小恶魔的封印，紧闭不开。
20501	
20502	
20503	
20504	
20505	
20506	
20507	
20508	
20509	
20510	上头有着小恶魔的封印。
20600	野兽眼眸正在颤动。
20700	触动了传送陷阱！
30000	城镇某处的封印解开了。
30001	
30002	
30003	
30004	
30005	
30006	
30007	
30008	
30009	
30010	某处的角骸蕴藏了力量。
30011	
30012	
30013	
30014	
30015	
30016	
30017	
30018	
30019	
30020	城镇的封印解开了。
30021	要进入封印监牢吗？
30022	
30023	因为封印，紧闭不开。
30024	
30025	
30026	
30027	
30028	
30029	
30030	某处的封印解开了。
30031	因为封印，紧闭不开。
30032	
30033	
30034	
30035	
30036	
30037	
30038	
30039	
30040	现在不能使用。
30041	
30042	
30043	
30044	
30045	
30046	
30047	
30048	
30049	
30050	现在紧闭不开。
30051	现在紧闭不开。
30052	
30053	
30054	
30055	
30056	
30057	
30058	
30059	
30060	大龙飨教堂新增了龙的力量。
30061	大龙飨教堂新增了龙的力量。
30062	大龙飨教堂新增了龙的力量。
30063	大龙飨教堂新增了龙的力量。
30064	大龙飨教堂新增了龙的力量。
30065	大龙飨教堂新增了龙的力量。
30066	大龙飨教堂新增了龙的力量。
30080	因为封印钥匙的效用，紧闭不开。
30081	
30082	
30083	
30084	
30085	
30086	
30087	
30088	
30089	
30090	无缘见到星星的姊妹──\n库菈菈与库菈利丝。
30091	
30092	
30093	
30094	
30095	
30096	
30097	
30098	
30099	
30100	获得了简易地图。\n请从置物包确认。
30101	获得了简易地图。\n请从置物包确认。
30102	
30103	
30104	
30105	
30106	
30107	
30108	
30109	
30110	已能看见大壶骑士的红色召唤记号。
30111	
30112	
30113	
30114	
30115	
30116	
30117	
30118	
30119	
30120	已能透过孪生老妪购买新道具。
30121	
30122	
30123	
30124	
30125	
30126	
30127	
30128	
30129	
30130	源辉石正在颤动，\n瑟濂的身体可能已经死亡。
30131	
30132	
30133	
30134	
30135	
30136	
30137	
30138	
30139	
30140	地图已被画上红色标记。
30141	
30142	
30143	
30144	
30145	
30146	
30147	
30148	
30149	
30150	您未持有溃烂血指。
60011	找出三只睿智兽物。
60012	
60013	
60014	
60015	
60016	
60017	
60018	
60019	
60020	
60021	赐予智慧吧！
60022	找出三只睿智兽物。
60023	
60024	
60025	
60026	找出三只大型睿智兽物。
60027	赐予智慧之光吧！
60028	
60029	
60030	
60031	触碰三枚幻影徽章吧。
60032	
60033	
60034	
60035	
60036	
60037	
60038	
60039	
60040	
60041	
60042	
60043	
60044	
60045	
60046	
60047	
60048	
60049	
60050	
60051	天降白雪，无法目视者为之现形。
60052	
60100	替封印监牢的四座雕像点燃火焰。
61010	“黄金”葛瑞克，耻辱之战。\n交战“米凯拉的锋刃”，兵败如山倒。\n跪伏于地，恳求饶命。
61011	葛孚雷王的征战，最后的地点。\n黄金军队势如破竹，百战百胜──\n然而失去赐福，色彩褪去。
61012	摩恩攻城战。\n只身一人的复仇英雄挺身而战，\n最终败给葛孚雷王。
61013	
61014	
61015	
61016	
61017	
61018	
61019	
61020	玛莲妮亚向南推进的纪念碑。\n“米凯拉的锋刃”以及尊腐骑士──\n那高展的飞翼，无人能敌。
61021	第二次利耶尼亚战争。\n黄金与月，无人胜出。\n取而代之诞生的，是赎罪与结缘。
61022	卡利亚城寨保卫战。\n卑鄙杜鹃尸横遍野之处。
61023	第一次利耶尼亚战争。\n“红发”拉达冈成为英雄。
61024	
61025	
61026	
61027	
61028	
61029	
61030	古龙战争，最后的地点。\n“黄金”葛德文英勇作战，\n与古龙弗尔桑克斯化敌为友。
61031	第一次罗德尔保卫战。\n君王联军内部分裂，因此败战。\n背后有鲜血阴谋的蛛丝马迹。
61032	第二次罗德尔保卫战。\n“恶兆妖鬼”让成群英雄血流成河。\n黄金树屹立不摇。
61033	火山官邸攻城战。\n成群的玷污者、疾病、亵渎──\n毫无名誉可言，无止尽的悲惨战争。
61034	
61035	
61036	
61037	
61038	
61039	
61040	艾奥尼亚战争。\n拉塔恩、玛莲妮亚战成平手，\n猩红腐败之花怒放。
61041	碎星战争。\n拉塔恩化为瑟利亚之盾，\n独自一人挺身面对、击碎星星。
61042	
61043	
61044	
61045	
61046	
61047	
61048	
61049	
61050	巨人战争。\n众英雄的奋战，山妖的叛离。\n火焰败退，黄金树时代之始。
79000	被“代理人”吉尔伯特入侵了！
79001	“代理人”吉尔伯特已死亡。
79002	“代理人”吉尔伯特已离开。
80000	已召唤“血指猎人”尤拉。
80001	“血指猎人”尤拉 达成目标，\n已返回原本的世界。
80002	“血指猎人”尤拉 已死亡。
80003	“血指猎人”尤拉 已返回原本的世界。
80004	
80005	
80006	
80007	
80008	
80009	
80010	“血指”涅利乌斯 已返回原本的世界。
80011	
80012	
80013	
80014	
80015	
80016	
80017	
80018	
80019	
80020	被 塔妮丝的骑士 入侵了！
80021	塔妮丝的骑士 已死亡。
80601	要入侵“白面具”梵雷的世界吗？
80602	要入侵“古老骑士”伊修托邦的世界吗？
80603	要入侵“黄昏将尽”莱利的世界吗？
80604	要入侵“血言骑士”尤诺·霍斯劳的世界吗？
80605	要入侵“白狼战鬼”巴格莱姆一行人的世界吗？
80606	要入侵“大角”忒拉格斯的世界吗？
80607	要作为“血指猎人”尤拉的协助者，\n接受召唤吗？
80608	要作为魔法师瑟濂的协助者，\n接受召唤吗？
80609	要作为魔法师瑟濂的敌对者，\n接受召唤吗？
80610	要作为米莉森的协助者，\n接受召唤吗？
80611	要作为米莉森的敌对者，\n接受召唤吗？
80612	要入侵“兽爪”玛格纳斯的世界吗？
80613	要消耗溃烂血指，入侵“兽爪”玛格纳斯的世界吗？
80800	已召唤 城主杰廉。
80801	城主杰廉 已死亡。
80802	城主杰廉 已返回原本的世界。
80803	
80804	
80805	
80806	
80807	
80808	
80809	
80810	已召唤“半狼”布莱泽。
80811	“半狼”布莱泽 已死亡。
80812	“半狼”布莱泽 已返回原本的世界。
80813	
80814	
80815	
80816	
80817	
80818	
80819	
80820	已召唤“战士壶”亚历山大。
80821	“战士壶”亚历山大 已死亡。
80822	“战士壶”亚历山大 已返回原本的世界。
80823	
80824	
80825	
80826	
80827	
80828	
80829	
80830	已召唤“大角”忒拉格斯。
80831	“大角”忒拉格斯 已死亡。
80832	“大角”忒拉格斯 已返回原本的世界。
80833	
80834	
80835	
80836	
80837	
80838	
80839	
80840	已召唤 老翁。
80841	老翁 已死亡。
80842	老翁 已返回原本的世界。
80843	
80844	
80845	
80846	
80847	
80848	
80849	
80850	已召唤 指头女巫瑟萝莉娜。
80851	指头女巫瑟萝莉娜 已死亡。
80852	指头女巫瑟萝莉娜 已返回原本的世界。
80853	
80854	
80855	
80856	
80857	
80858	
80859	
80860	已召唤“无畏”莱恩尼尔。
