10011952	最后停留的赐福
13040000	圣杯瓶的恢复量已提升到上限。
13040020	已提升圣杯瓶的恢复量。
13040100	您未持有红露滴圣杯瓶。
13040101	
13040102	
13040103	
13040104	
13040105	
13040106	
13040107	
13040108	
13040109	
13040110	您未持有蓝露滴圣杯瓶。
13040111	
13040112	
13040113	
13040114	
13040115	
13040116	
13040117	
13040118	
13040119	
13040120	圣杯瓶的使用次数已增加到上限。
13040121	
13040122	
13040123	
13040124	
13040125	
13040126	
13040127	
13040128	
13040129	
13040130	您未持有黄金种子。
13040131	
13040132	
13040133	
13040134	
13040135	
13040136	
13040137	
13040138	
13040139	
13040140	已增加红露滴圣杯瓶的使用次数。
13040141	
13040142	
13040143	
13040144	
13040145	
13040146	
13040147	
13040148	
13040149	
13040150	您未持有红露滴圣杯瓶。
13040151	
13040152	
13040153	
13040154	
13040155	
13040156	
13040157	
13040158	
13040159	
13040160	您未持有蓝露滴圣杯瓶。
15000370	增加使用次数
15000371	圣杯瓶
15000372	离开
15000373	
15000374	
15000375	
15000376	
15000377	
15000378	
15000379	
15000380	提升恢复量
15000381	
15000382	
15000383	
15000384	
15000385	分配使用次数
15000386	
15000387	
15000388	
15000389	
15000390	记忆
15000391	
15000392	
15000393	
15000394	
15000395	整理木箱
15000420	消磨时间
15000421	
15000422	
15000423	
15000424	
15000425	
15000426	
15000427	
15000428	
15000429	
15000430	到早上
15000431	
15000432	
15000433	
15000434	
15000435	
15000436	
15000437	
15000438	
15000439	
15000440	到中午
15000441	
15000442	
15000443	
15000444	
15000445	
15000446	
15000447	
15000448	
15000449	
15000450	到晚上
15000451	
15000452	
15000453	
15000454	
15000455	
15000456	
15000457	
15000458	
15000459	
15000460	离开
15000510	调配灵药
15000511	
15000512	
15000513	
15000514	
15000515	
15000516	
15000517	
15000518	
15000519	
15000520	大卢恩
15000521	
15000522	
15000523	
15000524	
15000525	
15000526	
15000527	
15000528	
15000529	
15000530	战灰
15000531	
15000532	
15000533	
15000534	
15000535	
15000536	
15000537	
15000538	
