21020000	哥哥。
21020100	我一定会成为神祇。
21020200	所以说，如果我们实现约定，
21020300	请你成为我的王。
21020400	……我想打造一个温柔的世界。
21030000	噢，角之兽啊，神兽啊──
21030050	……噢，角之兽啊，神兽啊……
21030100	栖宿于塔之子，勇人们的体内，
21030150	……为了我等、舞动吧……
21030200	为了我等舞动吧。
21030250	……舞得绚丽、舞得华美……
21030300	舞得绚丽、舞得华美，净化一切吧──
21030350	……净化、厄运吧……
21030400	净化厄运、恶贼、塔的仇敌……
21030450	……净化那群、恶妇之子……！
21030500	净化那群恶妇之子！
21040000	……我是、拉塔恩──
21040100	“红发”拉达冈与“满月”蕾娜菈之子。
21040200	……是狮子……也是战士。
21041000	我的锋刃，以及祭典的英雄啊。
21041100	你们奋战的轨迹，将被永世传唱。
21041200	如今约定履行，强大灵魂即将归来──
21041300	成为我的王。
21050000	我在此宣誓：
21050050	……哥哥。
21050100	所有的生命，所有的灵魂啊，
21050150	你终于回来了。
21050200	接下来即将迈入乐园时代──
21050250	 
21050300	将遵循温柔的法则，开始千年的旅程。
21050350	……褪色者啊。
21050400	众生啊，唯独思考爱吧──
21050450	老旧律法之王啊。
21050500	那不因人、不因事排拒，也不问罪过的存在。
21050550	如果你对罪孽知情，并为世界烦忧──
21050600	我将怀抱众生万物。
21050650	就请你让出路来。
21050700	……一起走吧。
21050750	那条路由我米凯拉──
21050800	拉塔恩──我约定的王啊。
21050850	以及我约定的王，拉塔恩前行。
21060000	……无礼的入侵者。
21060050	……听米凯拉提过，
21060100	是褪色者啊。
21060150	你就是那名褪色者？
21060200	母亲，您真的把为王之任……
21060300	交付无光者了？
21060400	……即便如此，我的使命依旧。
21060500	对不受黄金赐福的，降下死亡……
21060600	受梅瑟莫之火吞噬吧。
21070000	……这么久了……
21070100	……也都够了吧……
21070200	……原谅我吧，娜娜亚。
21070300	 
21070400	 
21101000	 
21101100	……绝不能发生……
21101200	……怎能让无光者、当上王？
21101300	母亲啊，请您原谅我。
21101400	 
21101500	 
21101600	 
21101700	 
21101800	……褪色者啊。
21101900	受吞噬吧──
21102000	无光的深渊之蛇等着你。
1010300000	对不受黄金赐福的，降下死亡……
1010300001	
1010300002	
1010300003	
1010300004	
1010300005	
1010300006	
1010300007	
1010300008	
1010300009	
1010300010	受梅瑟莫之火吞噬吧。
1010400000	……无光者啊……
1010400001	
1010400002	
1010400003	
1010400004	
1010400005	
1010400006	
1010400007	
1010400008	
1010400009	
1010400010	一同步上毁灭之路吧。
1010510000	……吾母玛莉卡啊。
1010510001	
1010510002	
1010510003	
1010510004	
1010510005	
1010510006	
1010510007	
1010510008	
1010510009	
1010510010	受诅咒吧……
1019000000	 
1019000100	 
1019000200	 
1019000300	 
1020290000	……
1020300010	……！
1020300011	
1020300012	
1020300013	
1020300014	
1020300015	
1020300016	
1020300017	
1020300018	
1020300019	
1020300020	你是什么东西……？
1020300021	
1020300022	
1020300023	
1020300024	
1020300025	
1020300026	
1020300027	
1020300028	
1020300029	
1020300030	……又是梅瑟莫的爪牙？
1020300031	
1020300032	
1020300033	
1020300034	
1020300035	
1020300036	
1020300037	
1020300038	
1020300039	
1020300040	……你们都不烦腻吶？
1020300041	
1020300042	
1020300043	
1020300044	
1020300045	
1020300046	
1020300047	
1020300048	
1020300049	
1020300050	还来找我老太婆做什么？
1020300051	
1020300052	
1020300053	
1020300054	
1020300055	
1020300056	
1020300057	
1020300058	
1020300059	
1020300060	一把火烧了我们的土地，用影子藏住了塔──
1020300061	
1020300062	
1020300063	
1020300064	
1020300065	
1020300066	
1020300067	
1020300068	
1020300069	
1020300070	都抢走、破坏我们的一切了，还嫌自己不够卑劣？
1020300090	……你们这群恶妇之子，记住了。
1020300091	
1020300092	
1020300093	
1020300094	
1020300095	
1020300096	
1020300097	
1020300098	
1020300099	
1020300100	神兽之怒迟早会带来报应。
1020300101	
1020300102	
1020300103	
1020300104	
1020300105	
1020300106	
1020300107	
1020300108	
1020300109	
1020300110	你们继续虐待我老太婆也无妨，等着大难临头吧！
1020310000	……快啊，动手。
1020310001	
1020310002	
1020310003	
1020310004	
1020310005	
1020310006	
1020310007	
1020310008	
1020310009	
1020310010	之后再去宣扬自己做了什么好事。
1020310011	
1020310012	
1020310013	
1020310014	
1020310015	
1020310016	
1020310017	
1020310018	
1020310019	
1020310020	没胆子就夹尾巴，滚吧。
1020310021	
1020310022	
1020310023	
1020310024	
1020310025	
1020310026	
1020310027	
1020310028	
1020310029	
1020310030	可恨的恶妇之子！
1020320000	……滚出去！
1020320001	
1020320002	
1020320003	
1020320004	
1020320005	
1020320006	
1020320007	
1020320008	
1020320009	
1020320010	自古以来，这里就是我们的土地！
1020400000	哼！又如何吶！
1020400001	
1020400002	
1020400003	
1020400004	
1020400005	
1020400006	
1020400007	
1020400008	
1020400009	
1020400010	再来几遭，也杀不了我老太婆！
1020400011	
1020400012	
1020400013	
1020400014	
1020400015	
1020400016	
1020400017	
1020400018	
1020400019	
1020400020	要我求饶，门儿都没有！
1020400021	
1020400022	
1020400023	
1020400024	
1020400025	
1020400026	
1020400027	
1020400028	
1020400029	
1020400030	快啊，动手！继续动手！
1020400031	
1020400032	
1020400033	
1020400034	
1020400035	
1020400036	
1020400037	
1020400038	
1020400039	
1020400040	让上天看清楚！你们有多丑陋！
1020400041	
1020400042	
1020400043	
1020400044	
1020400045	
1020400046	
1020400047	
1020400048	
1020400049	
1020400050	噫呀啊啊啊……
1020410000	噫！
1020410020	什么东西！
1020410021	
1020410022	
1020410023	
1020410024	
1020410025	
1020410026	
1020410027	
1020410028	
1020410029	
1020410030	又是梅瑟莫的爪牙？
1020410031	
1020410032	
1020410033	
1020410034	
1020410035	
1020410036	
1020410037	
1020410038	
1020410039	
1020410040	再来几遭，也杀不了我老太婆！
1020410041	
1020410042	
1020410043	
1020410044	
1020410045	
1020410046	
1020410047	
1020410048	
1020410049	
1020410050	要我求饶，门儿都没有！
1020410051	
1020410052	
1020410053	
1020410054	
1020410055	
1020410056	
1020410057	
1020410058	
1020410059	
1020410060	快啊，动手！继续动手！
1020410061	
