100000	确定
100001	执行
100002	
100003	编辑
100004	
100005	
100006	
100007	
100008	装备／卸下
100020	传送
100021	
100022	
100023	
100024	
100025	
100026	
100027	
100028	
100029	
100030	翻页
100050	移除
110000	返回
110001	关闭
120000	卸下
120001	使用
120002	完成编辑
120003	切换保护状态
120004	
120005	切换显示（右）
120006	
120007	
120008	播放试听
120009	
120010	切换显示（中）
120011	切换显示（中）
120012	所需材料
120013	
120014	
120015	
120016	
120017	
120018	
120019	
120020	排序
120021	
120022	
120023	
120024	
120025	
120026	
120027	
120028	
120029	
120030	直接执行
120031	
120032	
120033	
120034	
120035	
120036	
120037	
120038	
120039	
120040	复制
120041	调整前后比较
120042	
120043	
120044	
120045	恢复原状
120046	
120047	
120048	
120049	
120050	自动补充
120051	不自动补充
120052	
120053	
120054	
120055	
120056	
120057	
120058	
120059	
120060	显示记录
120080	显示头盔
120081	不显示头盔
120082	
120083	
120084	
120085	
120086	
120087	
120088	
120089	
120090	删除
120091	
120092	
120093	
120094	
120095	
120096	
120097	
120098	
120099	
120100	升序
120101	降序
120102	
120103	
120104	
120105	
120106	
120107	
120108	
120109	
120110	放置光柱
120111	移除光柱
120112	传送至圆桌厅堂
130000	切换显示（右）
130001	切换显示
130002	
130003	
130004	
130005	切换行动
130006	
130007	
130008	
130009	
130010	简易信息
130011	详细信息
130012	
130013	
130014	
130015	显示状态
130016	不显示状态
130017	
130018	
130019	
130020	调整颜色
130021	
130022	
130023	
130024	
130025	
130026	
130027	
130028	
130029	
130030	替换
130031	
130032	
130033	
130034	
130035	
130036	
130037	
130038	
130039	
130040	暗号配置
130041	
130042	
130043	
130044	
130045	配置
130063	结束操作
130064	
130065	
130066	
130067	
130068	
130069	
130070	标记
130071	赐福一览
130072	切换显示的赐福
130090	恢复默认
130091	
130092	
130093	
130094	
130095	
130096	
130097	
130098	
130099	
130100	规则详情
140000	切换选单标签
140001	
140002	切换讯息格式
140003	
140004	切换装备空格
140039	大幅变动色相
140040	以１０为单位增减
140041	-10
140042	+10
140043	
140044	
140045	
140046	
140047	
140048	
140049	
140050	显示地底地图
140051	
140052	
140053	
140054	
140055	
140056	
140057	
140058	
140059	
140060	显示地表地图
140061	
140062	
140063	
140064	
140065	
140066	
140067	
140068	
140069	
140070	显示多人联机游玩状态
140071	
140072	
140073	
140074	
140075	
140076	
140077	
140078	
140079	
140080	不显示多人联机游玩状态
140081	
140082	
140083	
140084	
140085	
140086	
140087	
140088	
140089	
140090	缩小
140091	放大
140092	
140093	
140094	
140095	
140096	
140097	
140098	
140099	
140100	切换标签
140101	
140102	
140103	
140104	
140105	
140106	
140107	
140108	
140109	
140110	标记赐福
140111	移除赐福标记
140112	
140113	
140114	
140115	
140116	
140117	
140118	
140119	
140120	上下互换
150000	切换至木箱
150001	切换至置物包
150002	
150003	
150004	翻页
150005	上一页
150006	下一页
150040	拉近、拉远
160000	说明
160001	
160002	
160003	
160004	
160005	
160006	
160007	
160008	
160009	
160010	返回
160011	
160012	
160013	
160014	
160015	
160016	
160017	
160018	
160019	
160020	略过
160021	
160022	
160023	
160024	
160025	
160026	
160027	
160028	
160029	
160030	地图
160031	
160032	
160033	
160034	
160035	
160036	
160037	
160038	
160039	
160040	关闭地图
200000	选择
200001	更改配置数值
200002	
200003	
200004	
200005	
200006	翻页
202910	色相
203000	选择赐福
204000	选择标记
301000	移动游标
302360	拉近、拉远
302910	彩度／明度
310040	旋转
320000	显示具体差别
320001	镜头重置
320040	切换显示
320041	
320042	
320043	
320044	
320045	
320046	
320047	
320048	
320049	
320050	显示目前所在地
400003	消除
400004	好评
400005	恶评
