100	
200	
1000	褪色者将要归来──
1001	受那失去的赐福指引，回到此地。
1002	黄金律法早已破碎到无以复加。
1003	战斗、死亡──这永无止尽的诅咒，
1004	却是催生英雄与王者的唯一温床。
1005	为了我们所有人……
1006	展现艾尔登法环吧。
1100	……落叶捎来讯息：
1101	褪色者将回到交界地。
10000000	艾尔登法环啊，艾尔登法环──
10000100	掌管生命、左右命运，
10000200	甚至能支配星辰流转。
10000300	褪色者啊，不受黄金赐福的战士啊，
10000400	寻找失去的事物吧。
10000500	穿越雾海，前往交界地──
10000600	寻找艾尔登法环吧！
11000000	褪色者啊，并肩而战的战士们啊。
11000100	我们那失去的赐福，还有指头，
11000200	总有一天会呼唤你们。
11000300	那甚至能支配星辰流转，
11000400	让生命登上颠峰的黄金──
11000500	艾尔登法环啊，艾尔登法环，
11000600	直到它破碎的那一刻到来。
11000700	褪色者啊，寻求艾尔登法环吧。
11000800	穿越雾海，前往交界地吧。
11000900	当上王，实现愿望吧！
11001000	寻求艾尔登法环吧！
12000000	你们褪色者吶，曾经失去了某种伟大的事物。
12000100	艾尔登法环吶，艾尔登法环──
12000200	那甚至能支配星辰流转，
12000300	让生命登上颠峰的黄金。
12000400	然而如今，它早已破碎──
12000401	
12000402	
12000403	
12000404	
12000405	
12000406	
12000407	
12000408	
12000409	
12000410	然而如今，它早已破碎──
12000500	指引你们穿越雾海，前往交界地。
12000600	“金色面具”荷莱·露、
12000700	“同眠少女”尤莉雅、
12000800	“食粪者”、
12000900	“百智爵士”基甸·奥夫尼尔。
12001000	所有人都渴求艾尔登法环──
12001100	却没有人能得偿所愿。
12001200	……你心里也有未了的愿望吧？
12001300	那就祈求双指降下指引吧。
12001400	祈求在雾海彼端的交界地之中，
12001500	有幸觐见艾尔登法环。
12001501	
12001502	
12001503	
12001504	
12001505	
12001506	
12001507	
12001508	
12001509	
12001510	有幸觐见艾尔登法环。
12001600	有幸觐见艾尔登法环。
12001601	
12001602	
12001603	
12001604	
12001605	
12001606	
12001607	
12001608	
12001609	
12001610	有幸觐见艾尔登法环。
13000000	艾尔登法环吶，艾尔登法环──
13000100	那甚至能支配星辰流转，
13000200	让生命登上颠峰的黄金。
13000300	……如今却因故变得支离破碎。
13000301	
13000302	
13000303	
13000304	
13000305	
13000306	
13000307	
13000308	
13000309	
13000310	……如今却因故变得支离破碎。
13000400	“懦弱”葛瑞克、
13000500	“生而腐败”玛莲妮亚、
13000600	“巨人杀手”拉塔恩将军、
13000700	“傲慢之蛇”拉卡德，
13000800	再加上“恶兆王子”蒙葛特。
13000900	那些碎片君王引发了破碎战争，
13001000	战争持续了很久、很久，然而却没有人胜出。
13001100	……所以双指才会呼唤你们这些褪色者。
13001200	要你们穿越雾海，前往交界地，
13001300	去追求艾尔登法环。
13001400	渴求艾尔登法环吧。
14000000	……落叶捎来讯息：
14000100	在雾的彼端，我们的故乡“交界地”，
14000200	那伟大的艾尔登法环已经破碎──
