3000	恐怖を知らぬ、勇気を示せ
3001	
3002	
3003	
3004	
3005	
3006	
3007	
3008	
3009	
3010	弱点を狙え
3011	
3012	
3013	
3014	
3015	
3016	
3017	
3018	
3019	
3020	足は硬い。炎を投げ込め
3040	壁の中に、入れないものか…
3041	
3042	
3043	
3044	
3045	
3046	
3047	
3048	
3049	
3050	慈悲を。攫われた巫子たちに
8000	弛まず、己を鍛え続けよ
8001	
8002	
8003	
8004	
8005	
8006	
8007	
8008	
8009	
8010	ベール、我が恐怖よ\n儂はまた、やってきたぞ…
8100	この先には、やつがいる
8101	
8102	
8103	
8104	
8105	
8106	
8107	
8108	
8109	
8110	引き返せ。引き返せ
8111	
8112	
8113	
8114	
8115	
8116	
8117	
8118	
8119	
8120	やつに見つかるな
8121	
8122	
8123	
8124	
8125	
8126	
8127	
8128	
8129	
8130	見つかったら、逃げられない
8131	
8132	
8133	
8134	
8135	
8136	
8137	
8138	
8139	
8140	やつに触れることは、できない
8141	
8142	
8143	
8144	
8145	
8146	
8147	
8148	
8149	
8150	身を隠せ。音を出すな
8151	
8152	
8153	
8154	
8155	
8156	
8157	
8158	
8159	
8160	そっと、やりすごせ
8161	
8162	
8163	
8164	
8165	
8166	
8167	
8168	
8169	
8170	戦おうなどと、思うな
8171	
8172	
8173	
8174	
8175	
8176	
8177	
8178	
8179	
8180	茂みでしゃがめ
8500	…滝に打たれてくるとしよう
