7310	話しかける
7311	
7312	
7313	
7314	
7315	
7316	
7317	
7318	
7319	
7320	十字に触れる
7321	
7322	
7323	
7324	
7325	
7326	
7327	
7328	
7329	
7330	傀儡を調べる
7331	
7332	
7333	
7334	
7335	
7336	
7337	
7338	
7339	
7340	調べる
7341	
7342	
7343	
7344	
7345	
7346	
7347	
7348	
7349	
7350	話しかける
202800	素材を採る
202801	
202802	
202803	
202804	
202805	
202806	
202807	
202808	
202809	
202810	素材を採る
202811	素材を採る
202812	素材を採る
202813	素材を採る
202814	素材を採る
202815	素材を採る
202816	素材を採る
202817	素材を採る
202818	素材を採る
202819	素材を採る
202820	素材を採る
202821	素材を採る
202822	素材を採る
202823	素材を採る
202824	素材を採る
202825	素材を採る
202826	素材を採る
202827	素材を採る
202828	素材を採る
202829	素材を採る
202830	素材を採る
202831	素材を採る
202832	素材を採る
202833	素材を採る
202834	素材を採る
202835	素材を採る
202836	素材を採る
202837	素材を採る
202838	素材を採る
202839	素材を採る
202840	素材を採る
202841	素材を採る
202842	素材を採る
202843	素材を採る
202844	素材を採る
208700	吊り鐘を吹く
208701	吊り鐘を吹く
208702	吊り鐘を吹く
208703	
208704	
208705	
208706	
208707	
208708	
208709	
208710	調べる
209051	「針の騎士、レダ」の協力者として召喚される
209052	「老兵アンスバッハ」の協力者として召喚される
209053	「針の騎士、レダ」の協力者として召喚される
209054	「角人」の協力者として召喚される
209055	「針の騎士、レダ」と同志たちの、敵対者として召喚される
209056	
209057	
209058	
209059	
209060	金の召喚サインに触れる
209200	祭壇を調べる
209500	枯れた腕に触れる
209501	
209502	調べる
209503	
209504	封印を調べる
209520	金の召喚サインに触れる
209521	
209522	金の召喚サインに触れる
209523	調べる
209524	
209525	祭壇を調べる
209526	祭壇を調べる
209527	
209528	
209529	石碑を調べる
209530	金の召喚サインに触れる
209531	金の召喚サインに触れる
209532	金の召喚サインに触れる
209600	思い出に触れる
209601	
209602	
209603	
209604	
209605	
209606	
209607	
209608	
209609	
209610	封印の木を調べる
209611	
209612	
209613	
209614	
209615	
209616	
209617	
209618	
209619	
209620	石棺に入る
