100	テストテキスト
200	 
1000	褪せ人は、帰ってくる
1001	かつて失くした、祝福に導かれて
1002	黄金律は、どうしようもなく壊れてしまった
1003	戦い、そして死ぬ。それは終わりなき呪い
1004	だが英雄は、王は、そこからしか生まれない
1005	エルデンリングを掲げよ
1006	…我らすべてのために
1100	…落ちた葉が、伝えている
1101	褪せ人は帰ってくる。狭間の地に
10000000	エルデンリング、おお、エルデンリング
10000100	それは生命を律し、運命を定め
10000200	流れる星々をすら従える
10000300	褪せ人よ、黄金に祝福されぬ戦士よ
10000400	失ったものを求めよ
10000500	霧の海の先、狭間の地で
10000600	エルデンリングを求めよ！
11000000	褪せ人よ。共に戦った、戦士たちよ
11000100	我らの失くした祝福が、指が
11000200	いつかお前たちを呼ぶだろう
11000300	星々の流れをすら律し
11000400	命を高みに至らせる黄金
11000500	エルデンリング、おお、エルデンリング
11000600	いつかそれが砕かれたときに
11000700	褪せ人よ。エルデンリングを求めよ
11000800	霧の海の彼方、狭間の地に
11000900	王となれ。思いを叶えよ
11001000	エルデンリングを求めよ！
12000000	お前たち、褪せ人は、かつて偉大なものを失った
12000100	エルデンリング、おお、エルデンリング
12000200	星々の流れをすら律し
12000300	命を高みに至らせる黄金
12000400	だが、いまやそれは砕け、お前たちを導く
12000401	
12000402	
12000403	
12000404	
12000405	
12000406	
12000407	
12000408	
12000409	
12000410	だが、いまやそれは砕け、お前たちを導く
12000500	霧の海の先、狭間の地に
12000600	金仮面のホーラ・ルー
12000700	同衾の乙女、ユリア
12000800	糞喰い
12000900	百智卿、ギデオン＝オーフニール
12001000	誰も皆、エルデンリングを求め
12001100	まだ誰も、叶えていない
12001200	…お前にも、思いがあるのだろう？
12001300	ならば二本の指に、導きを願うがよい
12001400	霧の海の先、狭間の地で
12001500	エルデンリングに見えんことを
12001501	
12001502	
12001503	
12001504	
12001505	
12001506	
12001507	
12001508	
12001509	
12001510	エルデンリングに見えんことを
12001600	エルデンリングに見えんことを
12001601	
12001602	
12001603	
12001604	
12001605	
12001606	
12001607	
12001608	
12001609	
12001610	エルデンリングに見えんことを
13000000	エルデンリング、おお、エルデンリング
13000100	星々の流れをすら律し
13000200	命を高みに至らせる黄金
13000300	…だが、何者かがそれを砕いたのだ
13000301	
13000302	
13000303	
13000304	
13000305	
13000306	
13000307	
13000308	
13000309	
13000310	…だが、何者かがそれを砕いたのだ
13000400	惰弱なるゴドリック
13000500	腐れ生まれのマレニア
13000600	巨人殺しのラダーン将軍
13000700	傲慢な蛇、ライカード
13000800	そして、忌み王子モーゴット
13000900	破片の君主たちは、破砕戦争を起こし
13001000	長く、長く戦い、ついに誰も勝たなかった
13001100	…だから二本の指は、お前たち褪せ人を招く
13001200	霧の海の先、狭間の地に
